lot_id,capacity,latitude,longitude,occupancy,vehicle_type,traffic_level,queue_length,is_special_day,timestamp,occupancy_rate,vehicle_weight,normalized_traffic,price_model1,demand,normalized_demand,price_model2,price_model3
BHMNCPNST01,485,26.14004753,91.73097233,290,car,low,2,0,2016-11-11 09:27:00,0.5979381443298969,1.0,0.2,12.989690721649485,2.657938144329897,-0.8464934987133839,8.307013002573232,9.307013002573232
Others-CCCPS105a,2009,26.14747299,91.72804914,782,car,low,3,0,2016-11-11 09:27:00,0.3892483822797412,1.0,0.2,11.946241911398706,2.949248382279741,-0.6324831388246936,8.735033722350613,8.735033722350613
BHMBCCMKT01,577,26.14453614,91.73617216,82,cycle,low,2,0,2016-11-11 09:27:00,0.14211438474870017,1.0,0.2,10.710571923743501,2.2021143847487004,-1.1813633183267387,7.637273363346523,8.637273363346523
Others-CCCPS119a,2803,26.14754061,91.72797041,308,car,low,2,0,2016-11-11 09:27:00,0.10988226899750267,1.0,0.2,10.549411344987513,2.169882268997503,-1.2050425640011573,7.589914871997685,8.589914871997685
Others-CCCPS202,2937,26.14749053,91.72799688,878,car,low,2,0,2016-11-11 09:27:00,0.2989445011916922,1.0,0.2,11.49472250595846,2.3589445011916923,-1.0661484535916084,7.867703092816783,8.867703092816782
Others-CCCPS8,1322,26.14754886,91.72799519,478,cycle,low,3,0,2016-11-11 09:27:00,0.3615733736762481,1.0,0.2,11.80786686838124,2.921573373676248,-0.6528145167839394,8.694370966432121,8.694370966432121
Others-CCCPS135a,3883,26.14749943,91.72800489,2270,cycle,average,4,0,2016-11-11 09:27:00,0.5845995364408962,1.0,0.5,12.922997682204482,3.4345995364408957,-0.27592109038647983,9.44815781922704,9.44815781922704
BHMMBMMBX01,687,20.0000347,78.00000286,304,cycle,average,3,0,2016-11-11 09:27:00,0.44250363901018924,1.0,0.5,12.212518195050947,2.7925036390101896,-0.747635284364984,8.504729431270032,8.504729431270032
Broad Street,690,26.13795775,91.74099445,482,car,low,3,0,2016-11-11 10:00:00,0.6985507246376812,1.0,0.2,13.492753623188406,3.258550724637681,-0.40525492306306815,9.189490153873864,9.189490153873864
BHMEURBRD01,470,26.14901995,91.7395035,319,car,average,4,0,2016-11-11 10:00:00,0.6787234042553192,1.0,0.5,13.393617021276595,3.5287234042553193,-0.2067732191450012,9.586453561709998,9.586453561709998
Others-CCCPS8,1322,26.14754886,91.72799519,533,car,average,3,0,2016-11-11 10:00:00,0.4031770045385779,1.0,0.5,12.01588502269289,2.7531770045385775,-0.7765265010132975,8.446946997973404,9.446946997973404
Others-CCCPS98,3103,26.14749998,91.72797778,810,car,low,3,0,2016-11-11 10:00:00,0.26103770544634225,1.0,0.2,11.305188527231712,2.8210377054463422,-0.7266728016521719,8.546654396695656,9.546654396695656
Shopping,1920,26.15050395,91.73353109,1237,car,low,4,0,2016-11-11 10:00:00,0.6442708333333333,1.0,0.2,13.221354166666668,3.704270833333333,-0.07780772607163909,9.844384547856722,9.844384547856722
Others-CCCPS119a,2803,26.14754061,91.72797041,357,car,low,3,0,2016-11-11 10:00:00,0.1273635390652872,1.0,0.2,10.636817695326435,2.687363539065287,-0.8248762038269892,8.350247592346022,9.350247592346022
BHMNCPNST01,485,26.14004753,91.73097233,300,bike,low,3,0,2016-11-11 10:00:00,0.6185567010309279,0.6,0.2,13.092783505154639,2.698556701030928,-0.8166531745321121,8.366693650935776,9.366693650935776
BHMBCCTHL01,387,26.14449459,91.73620513,183,truck,low,3,0,2016-11-11 10:00:00,0.4728682170542636,1.5,0.2,12.364341085271318,3.6328682170542637,-0.13026348497122398,9.739473030057551,9.739473030057551
Others-CCCPS202,2937,26.14749053,91.72799688,962,cycle,low,4,0,2016-11-11 10:00:00,0.327545114061968,1.0,0.2,11.63772557030984,3.387545114061968,-0.3104895076811804,9.37902098463764,9.37902098463764
BHMBCCMKT01,577,26.14453614,91.73617216,122,car,low,2,0,2016-11-11 10:00:00,0.21143847487001732,1.0,0.2,11.057192374350088,2.2714384748700174,-1.1304345436285648,7.739130912742871,8.739130912742871
BHMMBMMBX01,687,20.0000347,78.00000286,336,car,low,3,0,2016-11-11 10:00:00,0.4890829694323144,1.0,0.2,12.445414847161572,3.0490829694323143,-0.559139901469817,8.881720197060366,8.881720197060366
Others-CCCPS135a,3883,26.14749943,91.72800489,2569,car,low,4,0,2016-11-11 10:00:00,0.6616018542364152,1.0,0.2,13.308009271182076,3.7216018542364147,-0.06507553359254924,9.869848932814902,9.869848932814902
Others-CCCPS105a,2009,26.14747299,91.72804914,869,car,low,4,0,2016-11-11 10:00:00,0.43255350920856145,1.0,0.2,12.162767546042808,3.4925535092085616,-0.23334534482987168,9.533309310340258,9.533309310340258
BHMNCPHST01,1200,26.14001386,91.73099967,632,car,low,3,0,2016-11-11 10:00:00,0.5266666666666666,1.0,0.2,12.633333333333333,3.0866666666666664,-0.5315291294362706,8.936941741127459,8.936941741127459
Broad Street,690,26.13795775,91.74099445,503,car,low,3,0,2016-11-11 10:27:00,0.7289855072463768,1.0,0.2,13.644927536231883,3.2889855072463767,-0.38289608382329365,9.234207832353412,9.234207832353412
BHMBCCTHL01,387,26.14449459,91.73620513,214,truck,low,3,0,2016-11-11 10:27:00,0.5529715762273901,1.5,0.2,12.764857881136951,3.71297157622739,-0.07141574640363778,9.857168507192725,9.857168507192725
BHMBCCMKT01,577,26.14453614,91.73617216,147,car,low,2,0,2016-11-11 10:27:00,0.25476603119584057,1.0,0.2,11.273830155979203,2.3147660311958407,-1.0986040594422057,7.8027918811155885,8.802791881115589
Others-CCCPS202,2937,26.14749053,91.72799688,1025,car,low,4,0,2016-11-11 10:27:00,0.3489955737146748,1.0,0.2,11.744977868573374,3.408995573714675,-0.2947309795142301,9.41053804097154,9.41053804097154
Others-CCCPS8,1322,26.14754886,91.72799519,587,cycle,low,3,0,2016-11-11 10:27:00,0.44402420574886536,1.0,0.2,12.220121028744327,3.0040242057488653,-0.5922422129433144,8.81551557411337,9.81551557411337
BHMNCPNST01,485,26.14004753,91.73097233,308,car,average,4,0,2016-11-11 10:27:00,0.6350515463917525,1.0,0.5,13.175257731958762,3.4850515463917526,-0.23885664362113926,9.522286712757722,9.522286712757722
Others-CCCPS119a,2803,26.14754061,91.72797041,397,truck,low,3,0,2016-11-11 10:27:00,0.1416339636104174,1.5,0.2,10.708169818052086,3.301633963610417,-0.3736039260276905,9.25279214794462,10.25279214794462
Others-CCCPS105a,2009,26.14747299,91.72804914,947,car,low,4,0,2016-11-11 10:27:00,0.4713787954206073,1.0,0.2,12.356893977103036,3.531378795420607,-0.20482244246469009,9.59035511507062,9.59035511507062
BHMNCPHST01,1200,26.14001386,91.73099967,688,bike,average,4,0,2016-11-11 10:27:00,0.5733333333333334,0.6,0.5,12.866666666666667,2.9433333333333334,-0.6368286151893036,8.726342769621393,9.726342769621393
BHMEURBRD01,470,26.14901995,91.7395035,335,car,low,3,0,2016-11-11 10:27:00,0.7127659574468085,1.0,0.2,13.563829787234042,3.2727659574468086,-0.3948117367514813,9.210376526497036,10.210376526497036
Others-CCCPS135a,3883,26.14749943,91.72800489,2717,bike,low,5,0,2016-11-11 10:27:00,0.6997167138810199,0.6,0.2,13.498583569405099,3.7797167138810197,-0.022381592881945012,9.95523681423611,9.95523681423611
Shopping,1920,26.15050395,91.73353109,1323,car,average,5,0,2016-11-11 10:27:00,0.6890625,1.0,0.5,13.4453125,4.0390625,0.1681461599823205,10.336292319964642,10.336292319964642
Others-CCCPS98,3103,26.14749998,91.72797778,851,car,low,4,0,2016-11-11 10:27:00,0.27425072510473736,1.0,0.2,11.371253625523687,3.334250725104737,-0.3496421012908447,9.300715797418311,10.300715797418311
BHMMBMMBX01,687,20.0000347,78.00000286,360,cycle,low,3,0,2016-11-11 10:27:00,0.5240174672489083,1.0,0.2,12.620087336244541,3.0840174672489082,-0.5334753573642742,8.933049285271451,8.933049285271451
Shopping,1920,26.15050395,91.73353109,1358,bike,average,7,0,2016-11-11 11:00:00,0.7072916666666667,0.6,0.5,13.536458333333332,4.5772916666666665,0.5635549120796473,11.127109824159295,11.127109824159295
Others-CCCPS119a,2803,26.14754061,91.72797041,444,bike,average,5,0,2016-11-11 11:00:00,0.15840171245094542,0.6,0.5,10.792008562254727,3.028401712450945,-0.5743333367595693,8.851333326480862,9.851333326480862
Broad Street,690,26.13795775,91.74099445,527,car,average,5,0,2016-11-11 11:00:00,0.763768115942029,1.0,0.5,13.818840579710145,4.113768115942029,0.22302845957459408,10.44605691914919,10.44605691914919
Others-CCCPS98,3103,26.14749998,91.72797778,887,truck,average,6,0,2016-11-11 11:00:00,0.2858524009023526,1.5,0.5,11.429262004511763,4.735852400902353,0.6800411709794688,11.360082341958936,11.360082341958936
BHMNCPHST01,1200,26.14001386,91.73099967,713,cycle,average,6,0,2016-11-11 11:00:00,0.5941666666666666,1.0,0.5,12.970833333333333,4.444166666666667,0.46575495365495545,10.931509907309911,10.931509907309911
Others-CCCPS135a,3883,26.14749943,91.72800489,2803,car,average,6,0,2016-11-11 11:00:00,0.7218645377285604,1.0,0.5,13.609322688642802,4.57186453772856,0.5595678849659402,11.11913576993188,11.11913576993188
BHMNCPNST01,485,26.14004753,91.73097233,308,car,average,5,0,2016-11-11 11:00:00,0.6350515463917525,1.0,0.5,13.175257731958762,3.9850515463917526,0.12846714388944114,10.256934287778883,11.256934287778883
Others-CCCPS105a,2009,26.14747299,91.72804914,1011,cycle,average,6,0,2016-11-11 11:00:00,0.5032354405176704,1.0,0.5,12.516177202588352,4.35323544051767,0.3989525488708942,10.79790509774179,10.79790509774179
BHMEURBRD01,470,26.14901995,91.7395035,354,car,average,5,0,2016-11-11 11:00:00,0.7531914893617021,1.0,0.5,13.76595744680851,4.103191489361702,0.21525836650545274,10.430516733010906,10.430516733010906
BHMBCCMKT01,577,26.14453614,91.73617216,169,car,average,5,0,2016-11-11 11:00:00,0.292894280762565,1.0,0.5,11.464471403812825,3.6428942807625653,-0.12289786158091252,9.754204276838175,10.754204276838175
BHMBCCTHL01,387,26.14449459,91.73620513,243,car,average,5,0,2016-11-11 11:00:00,0.627906976744186,1.0,0.5,13.13953488372093,3.977906976744186,0.12321840312328647,10.246436806246573,11.246436806246573
Others-CCCPS8,1322,26.14754886,91.72799519,633,car,average,5,0,2016-11-11 11:00:00,0.47881996974281393,1.0,0.5,12.39409984871407,3.8288199697428134,0.013691994962565292,10.02738398992513,11.02738398992513
Others-CCCPS202,2937,26.14749053,91.72799688,1076,truck,average,6,0,2016-11-11 11:00:00,0.36636023152877084,1.5,0.5,11.831801157643854,4.816360231528771,0.7391860535193813,11.478372107038764,11.478372107038764
BHMMBMMBX01,687,20.0000347,78.00000286,378,bike,average,5,0,2016-11-11 11:00:00,0.5502183406113537,0.6,0.5,12.751091703056769,3.4202183406113535,-0.2864862010285574,9.427027597942885,9.427027597942885
Others-CCCPS202,2937,26.14749053,91.72799688,1114,cycle,average,6,0,2016-11-11 11:27:00,0.37929860401770515,1.0,0.5,11.896493020088526,4.229298604017705,0.30790265248040094,10.615805304960801,10.615805304960801
Others-CCCPS119a,2803,26.14754061,91.72797041,486,car,average,5,0,2016-11-11 11:27:00,0.17338565822333216,1.0,0.5,10.866928291116661,3.523385658223332,-0.21069458132347946,9.578610837353041,10.578610837353041
BHMNCPNST01,485,26.14004753,91.73097233,306,car,average,5,0,2016-11-11 11:27:00,0.6309278350515464,1.0,0.5,13.154639175257731,3.9809278350515465,0.1254376693532714,10.250875338706543,11.250875338706543
BHMBCCMKT01,577,26.14453614,91.73617216,191,car,average,4,0,2016-11-11 11:27:00,0.3310225303292894,1.0,0.5,11.655112651646448,3.1810225303292894,-0.46221082300749744,9.075578353985005,10.075578353985005
Broad Street,690,26.13795775,91.74099445,540,bike,high,8,0,2016-11-11 11:27:00,0.782608695652174,0.6,0.8,13.91304347826087,4.942608695652174,0.8319341815377854,11.663868363075572,11.663868363075572
Others-CCCPS8,1322,26.14754886,91.72799519,669,bike,average,6,0,2016-11-11 11:27:00,0.5060514372163388,0.6,0.5,12.530257186081695,3.876051437216339,0.048390478006681774,10.096780956013362,11.096780956013362
BHMEURBRD01,470,26.14901995,91.7395035,360,car,average,5,0,2016-11-11 11:27:00,0.7659574468085106,1.0,0.5,13.829787234042552,4.11595744680851,0.22463684618657356,10.449273692373147,11.449273692373147
Shopping,1920,26.15050395,91.73353109,1366,car,average,6,0,2016-11-11 11:27:00,0.7114583333333333,1.0,0.5,13.557291666666666,4.561458333333333,0.5519229921418124,11.103845984283625,11.103845984283625
BHMNCPHST01,1200,26.14001386,91.73099967,720,car,high,8,0,2016-11-11 11:27:00,0.6,1.0,0.8,13.0,5.24,1.050411982109296,12.100823964218591,12.100823964218591
BHMMBMMBX01,687,20.0000347,78.00000286,391,cycle,average,5,0,2016-11-11 11:27:00,0.5691411935953421,1.0,0.5,12.845705967976711,3.919141193595342,0.08004626303876902,10.160092526077538,10.160092526077538
Others-CCCPS105a,2009,26.14747299,91.72804914,1060,car,average,6,0,2016-11-11 11:27:00,0.5276256844201095,1.0,0.5,12.638128422100547,4.377625684420109,0.41687078240799574,10.833741564815991,10.833741564815991
Others-CCCPS135a,3883,26.14749943,91.72800489,2827,bike,average,7,0,2016-11-11 11:27:00,0.7280453257790368,0.6,0.5,13.640226628895185,4.598045325779037,0.5788015374193657,11.15760307483873,11.15760307483873
Others-CCCPS98,3103,26.14749998,91.72797778,915,car,average,6,0,2016-11-11 11:27:00,0.29487592652271993,1.0,0.5,11.4743796326136,4.14487592652272,0.24588173718191633,10.491763474363832,11.491763474363832
BHMBCCTHL01,387,26.14449459,91.73620513,268,truck,average,5,0,2016-11-11 11:27:00,0.6925064599483204,1.5,0.5,13.462532299741602,4.64250645994832,0.6114648018195206,11.22292960363904,11.22292960363904
Others-CCCPS8,1322,26.14754886,91.72799519,686,truck,high,8,0,2016-11-11 12:00:00,0.518910741301059,1.5,0.8,12.594553706505295,5.758910741301058,1.4316284998585511,12.863256999717104,12.863256999717104
BHMMBMMBX01,687,20.0000347,78.00000286,415,truck,high,8,0,2016-11-11 12:00:00,0.604075691411936,1.5,0.8,13.02037845705968,5.844075691411936,1.4941947239343056,12.988389447868611,12.988389447868611
BHMBCCTHL01,387,26.14449459,91.73620513,278,cycle,high,7,0,2016-11-11 12:00:00,0.7183462532299741,1.0,0.8,13.591731266149871,4.858346253229974,0.770030982546956,11.540061965093912,12.540061965093912
BHMNCPNST01,485,26.14004753,91.73097233,307,bike,high,7,0,2016-11-11 12:00:00,0.6329896907216495,0.6,0.8,13.164948453608247,4.292989690721649,0.35469315487791586,10.709386309755832,11.709386309755832
Others-CCCPS119a,2803,26.14754061,91.72797041,502,cycle,high,8,0,2016-11-11 12:00:00,0.17909382804138424,1.0,0.8,10.895469140206922,4.8190938280413835,0.7411942835684585,11.482388567136915,12.482388567136915
Others-CCCPS135a,3883,26.14749943,91.72800489,2890,car,high,11,0,2016-11-11 12:00:00,0.7442698944115375,1.0,0.8,13.721349472057687,6.884269894411538,2.258370872719033,14.516741745438067,14.516741745438067
Others-CCCPS98,3103,26.14749998,91.72797778,946,car,high,9,0,2016-11-11 12:00:00,0.3048662584595553,1.0,0.8,11.524331292297777,5.444866258459556,1.2009164820902671,12.401832964180535,12.401832964180535
Shopping,1920,26.15050395,91.73353109,1399,car,high,10,0,2016-11-11 12:00:00,0.7286458333333333,1.0,0.8,13.643229166666666,6.368645833333334,1.8795689066253667,13.759137813250732,13.759137813250732
Others-CCCPS105a,2009,26.14747299,91.72804914,1101,truck,high,9,0,2016-11-11 12:00:00,0.5480338476854156,1.5,0.8,12.740169238427079,6.288033847685416,1.820347506851483,13.640695013702967,13.640695013702967
BHMEURBRD01,470,26.14901995,91.7395035,366,car,high,8,0,2016-11-11 12:00:00,0.7787234042553192,1.0,0.8,13.893617021276595,5.41872340425532,1.1817106976449931,12.363421395289986,12.363421395289986
Others-CCCPS202,2937,26.14749053,91.72799688,1136,car,average,6,0,2016-11-11 12:00:00,0.38678924072182497,1.0,0.5,11.933946203609125,4.236789240721825,0.31340563057044674,10.626811261140894,11.626811261140894
BHMBCCMKT01,577,26.14453614,91.73617216,188,cycle,high,7,0,2016-11-11 12:00:00,0.32582322357019067,1.0,0.8,11.629116117850954,4.46582322357019,0.48166489066743673,10.963329781334874,11.963329781334874
Broad Street,690,26.13795775,91.74099445,551,truck,high,9,0,2016-11-11 12:00:00,0.7985507246376812,1.5,0.8,13.992753623188406,6.538550724637681,2.0043891230063395,14.008778246012678,14.008778246012678
BHMNCPHST01,1200,26.14001386,91.73099967,739,car,high,8,0,2016-11-11 12:00:00,0.6158333333333333,1.0,0.8,13.079166666666666,5.255833333333334,1.0620439020471315,12.124087804094263,12.124087804094263
BHMNCPHST01,1200,26.14001386,91.73099967,726,bike,high,9,0,2016-11-11 12:27:00,0.605,0.6,0.8,13.025,5.265000000000001,1.0687781714848252,12.137556342969651,13.137556342969651
BHMEURBRD01,470,26.14901995,91.7395035,368,car,high,8,0,2016-11-11 12:27:00,0.7829787234042553,1.0,0.8,13.914893617021278,5.422978723404256,1.1848368575387003,12.3696737150774,12.3696737150774
Others-CCCPS119a,2803,26.14754061,91.72797041,536,car,high,8,0,2016-11-11 12:27:00,0.19122368890474492,1.0,0.8,10.956118444523725,4.831223688904744,0.7501054564370707,11.500210912874142,12.500210912874142
Others-CCCPS8,1322,26.14754886,91.72799519,722,car,high,8,0,2016-11-11 12:27:00,0.546142208774584,1.0,0.8,12.730711043872919,5.186142208774584,1.0108454863895477,12.021690972779096,13.021690972779096
Others-CCCPS98,3103,26.14749998,91.72797778,972,car,high,9,0,2016-11-11 12:27:00,0.3132452465356107,1.0,0.8,11.566226232678053,5.453245246535611,1.2070720853614723,12.414144170722945,13.414144170722945
Others-CCCPS202,2937,26.14749053,91.72799688,1167,bike,high,9,0,2016-11-11 12:27:00,0.39734422880490294,0.6,0.8,11.986721144024514,5.057344228804903,0.9162243627371975,11.832448725474396,12.832448725474396
Others-CCCPS135a,3883,26.14749943,91.72800489,2880,truck,high,10,0,2016-11-11 12:27:00,0.7416945660571723,1.5,0.8,13.708472830285862,6.981694566057173,2.3299436714907307,14.659887342981461,14.659887342981461
BHMNCPNST01,485,26.14004753,91.73097233,309,car,high,8,0,2016-11-11 12:27:00,0.6371134020618556,1.0,0.8,13.185567010309278,5.277113402061856,1.0776772529348235,12.155354505869646,13.155354505869646
Others-CCCPS105a,2009,26.14747299,91.72804914,1155,cycle,high,10,0,2016-11-11 12:27:00,0.5749128919860628,1.0,0.8,12.874564459930314,6.214912891986064,1.7666293740637244,13.533258748127448,13.533258748127448
Shopping,1920,26.15050395,91.73353109,1381,truck,high,9,0,2016-11-11 12:27:00,0.7192708333333333,1.5,0.8,13.596354166666666,6.459270833333333,1.946146343111659,13.892292686223318,13.892292686223318
Broad Street,690,26.13795775,91.74099445,552,bike,high,8,0,2016-11-11 12:27:00,0.8,0.6,0.8,14.0,4.96,0.8447106611033708,11.68942132220674,11.68942132220674
BHMBCCTHL01,387,26.14449459,91.73620513,306,bike,high,8,0,2016-11-11 12:27:00,0.7906976744186046,0.6,0.8,13.953488372093023,4.950697674418604,0.8378767301729412,11.675753460345884,12.675753460345884
BHMMBMMBX01,687,20.0000347,78.00000286,433,car,high,7,0,2016-11-11 12:27:00,0.6302765647743813,1.0,0.8,13.151382823871906,4.770276564774381,0.7053307994901855,11.410661598980372,11.410661598980372
BHMBCCMKT01,577,26.14453614,91.73617216,178,car,high,7,0,2016-11-11 12:27:00,0.30849220103986136,1.0,0.8,11.542461005199307,4.448492201039861,0.4689326969928933,10.937865393985787,11.937865393985787
BHMNCPNST01,485,26.14004753,91.73097233,312,car,high,7,0,2016-11-11 13:00:00,0.643298969072165,1.0,0.8,13.216494845360824,4.783298969072165,0.7148976772284977,11.429795354456996,12.429795354456996
BHMEURBRD01,470,26.14901995,91.7395035,378,car,high,6,0,2016-11-11 13:00:00,0.8042553191489362,1.0,0.8,14.02127659574468,4.444255319148936,0.46582008198607394,10.931640163972148,11.931640163972148
BHMNCPHST01,1200,26.14001386,91.73099967,728,bike,high,8,0,2016-11-11 13:00:00,0.6066666666666667,0.6,0.8,13.033333333333333,4.766666666666667,0.7026787965992797,11.40535759319856,12.40535759319856
Others-CCCPS105a,2009,26.14747299,91.72804914,1178,car,average,6,0,2016-11-11 13:00:00,0.5863613738178198,1.0,0.5,12.9318068690891,4.43636137381782,0.46002081419122015,10.920041628382439,11.920041628382439
Shopping,1920,26.15050395,91.73353109,1390,car,high,9,0,2016-11-11 13:00:00,0.7239583333333334,1.0,0.8,13.619791666666668,5.863958333333334,1.5088014586068745,13.017602917213749,13.017602917213749
Others-CCCPS98,3103,26.14749998,91.72797778,963,car,high,9,0,2016-11-11 13:00:00,0.3103448275862069,1.0,0.8,11.551724137931034,5.450344827586208,1.2049412996137476,12.409882599227496,12.409882599227496
Broad Street,690,26.13795775,91.74099445,566,bike,high,7,0,2016-11-11 13:00:00,0.8202898550724638,0.6,0.8,14.101449275362318,4.4802898550724635,0.49229276641930647,10.984585532838613,10.984585532838613
BHMBCCTHL01,387,26.14449459,91.73620513,317,car,high,7,0,2016-11-11 13:00:00,0.8191214470284238,1.0,0.8,14.095607235142118,4.959121447028424,0.8440652342932746,11.688130468586548,11.688130468586548
Others-CCCPS119a,2803,26.14754061,91.72797041,546,truck,high,7,0,2016-11-11 13:00:00,0.19479129504102746,1.5,0.8,10.973956475205137,4.934791295041027,0.8261911471358373,11.652382294271675,12.652382294271675
Others-CCCPS135a,3883,26.14749943,91.72800489,2859,car,high,9,0,2016-11-11 13:00:00,0.7362863765130054,1.0,0.8,13.681431882565027,5.876286376513006,1.517858225633577,13.035716451267154,13.035716451267154
Others-CCCPS202,2937,26.14749053,91.72799688,1190,bike,high,8,0,2016-11-11 13:00:00,0.4051753489955737,0.6,0.8,12.025876744977868,4.565175348995574,0.5546536886843929,11.109307377368786,12.109307377368786
BHMBCCMKT01,577,26.14453614,91.73617216,164,cycle,high,6,0,2016-11-11 13:00:00,0.28422876949740034,1.0,0.8,11.421143847487002,3.9242287694974003,0.08378383833795211,10.167567676675905,11.167567676675905
BHMMBMMBX01,687,20.0000347,78.00000286,422,car,high,7,0,2016-11-11 13:00:00,0.6142649199417758,1.0,0.8,13.071324599708879,4.754264919941775,0.6935678834418116,11.387135766883622,11.387135766883622
Others-CCCPS8,1322,26.14754886,91.72799519,756,truck,high,8,0,2016-11-11 13:00:00,0.5718608169440242,1.5,0.8,12.859304084720122,5.811860816944025,1.4705281445268434,12.941056289053687,12.941056289053687
BHMBCCMKT01,577,26.14453614,91.73617216,166,car,high,6,0,2016-11-11 13:34:00,0.2876949740034662,1.0,0.8,11.43847487001733,3.927694974003466,0.0863302770728608,10.172660554145722,11.172660554145722
BHMNCPHST01,1200,26.14001386,91.73099967,724,bike,high,7,0,2016-11-11 13:34:00,0.6033333333333334,0.6,0.8,13.016666666666667,4.263333333333334,0.33290618383862897,10.665812367677258,11.665812367677258
Others-CCCPS119a,2803,26.14754061,91.72797041,544,car,high,8,0,2016-11-11 13:34:00,0.19407777381377095,1.0,0.8,10.970388869068854,4.834077773813771,0.7522022029943916,11.504404405988783,12.504404405988783
Others-CCCPS135a,3883,26.14749943,91.72800489,2821,bike,high,10,0,2016-11-11 13:34:00,0.7265001287664177,0.6,0.8,13.632500643832088,5.886500128766418,1.525361733958413,13.050723467916825,13.050723467916825
BHMMBMMBX01,687,20.0000347,78.00000286,423,car,high,7,0,2016-11-11 13:34:00,0.6157205240174672,1.0,0.8,13.078602620087336,4.755720524017467,0.6946372394462094,11.38927447889242,11.38927447889242
BHMBCCTHL01,387,26.14449459,91.73620513,322,car,high,6,0,2016-11-11 13:34:00,0.8320413436692506,1.0,0.8,14.160206718346252,4.47204134366925,0.4862330175194015,10.972466035038803,11.972466035038803
BHMEURBRD01,470,26.14901995,91.7395035,387,car,high,7,0,2016-11-11 13:34:00,0.823404255319149,1.0,0.8,14.117021276595745,4.963404255319149,0.8472115890183363,11.694423178036672,11.694423178036672
Broad Street,690,26.13795775,91.74099445,565,bike,high,7,0,2016-11-11 13:34:00,0.8188405797101449,0.6,0.8,14.094202898550725,4.478840579710145,0.4912280597888411,10.982456119577682,10.982456119577682
Others-CCCPS202,2937,26.14749053,91.72799688,1197,car,high,9,0,2016-11-11 13:34:00,0.40755873340143,1.0,0.8,12.03779366700715,5.547558733401431,1.2763592597792366,12.552718519558471,12.552718519558471
Others-CCCPS8,1322,26.14754886,91.72799519,753,truck,high,8,0,2016-11-11 13:34:00,0.5695915279878971,1.5,0.8,12.847957639939485,5.809591527987897,1.4688610168982021,12.937722033796405,12.937722033796405
Others-CCCPS98,3103,26.14749998,91.72797778,955,bike,high,9,0,2016-11-11 13:34:00,0.3077666774089591,0.6,0.8,11.538833387044795,4.967766677408959,0.8504164318278343,11.700832863655668,11.700832863655668
Shopping,1920,26.15050395,91.73353109,1371,cycle,high,9,0,2016-11-11 13:34:00,0.7140625,1.0,0.8,13.5703125,5.8540625,1.5015315086457277,13.003063017291456,13.003063017291456
BHMNCPNST01,485,26.14004753,91.73097233,310,bike,high,6,0,2016-11-11 13:34:00,0.6391752577319587,0.6,0.8,13.195876288659793,3.7991752577319584,-0.008086420828409975,9.98382715834318,10.98382715834318
Others-CCCPS105a,2009,26.14747299,91.72804914,1176,car,high,8,0,2016-11-11 13:34:00,0.5853658536585366,1.0,0.8,12.926829268292682,5.225365853658537,1.0396610419870351,12.079322083974072,12.079322083974072
Others-CCCPS98,3103,26.14749998,91.72797778,954,car,average,5,0,2016-11-11 14:00:00,0.3074444086368031,1.0,0.5,11.537222043184016,3.6574444086368025,-0.11220864542185632,9.775582709156287,10.775582709156287
Broad Street,690,26.13795775,91.74099445,551,bike,average,4,0,2016-11-11 14:00:00,0.7985507246376812,0.6,0.5,13.992753623188406,3.168550724637681,-0.4713732048149725,9.057253590370054,10.057253590370054
BHMNCPNST01,485,26.14004753,91.73097233,312,bike,average,4,0,2016-11-11 14:00:00,0.643298969072165,0.6,0.5,13.216494845360824,3.0132989690721645,-0.5854285305589574,8.829142938882086,9.829142938882086
BHMNCPHST01,1200,26.14001386,91.73099967,731,car,average,5,0,2016-11-11 14:00:00,0.6091666666666666,1.0,0.5,13.045833333333334,3.9591666666666665,0.10945087976969221,10.218901759539385,10.218901759539385
BHMBCCMKT01,577,26.14453614,91.73617216,170,car,average,3,0,2016-11-11 14:00:00,0.29462738301559793,1.0,0.5,11.47313691507799,2.6446273830155977,-0.8562722172346193,8.287455565530761,9.287455565530761
Others-CCCPS8,1322,26.14754886,91.72799519,748,car,average,5,0,2016-11-11 14:00:00,0.5658093797276853,1.0,0.5,12.829046898638428,3.915809379727685,0.07759855406047292,10.155197108120946,11.155197108120946
BHMMBMMBX01,687,20.0000347,78.00000286,424,car,average,4,0,2016-11-11 14:00:00,0.6171761280931587,1.0,0.5,13.085880640465794,3.4671761280931586,-0.2519887763266903,9.496022447346618,9.496022447346618
BHMEURBRD01,470,26.14901995,91.7395035,374,bike,average,3,0,2016-11-11 14:00:00,0.7957446808510639,0.6,0.5,13.97872340425532,2.6657446808510636,-0.8407584455887948,8.31848310882241,9.31848310882241
Others-CCCPS135a,3883,26.14749943,91.72800489,2809,car,high,8,0,2016-11-11 14:00:00,0.7234097347411795,1.0,0.8,13.617048673705899,5.36340973474118,1.1410746444709083,12.282149288941817,12.282149288941817
BHMBCCTHL01,387,26.14449459,91.73620513,327,cycle,average,4,0,2016-11-11 14:00:00,0.8449612403100775,1.0,0.5,14.224806201550386,3.694961240310077,-0.08464699601060824,9.830706007978783,10.830706007978783
